read,conmment,title,author,renew,link
5999,35,大宗交易：沃森生物成交6.5亿元，折价2.57%（05-17）,沃森生物资讯,05-17 18:00,"/news,300142,1035174823.html"
5932,21,沃森生物现6.5亿元折价大宗交易,沃森生物资讯,05-17 17:53,"/news,300142,1035170364.html"
4682,14,沃森生物：我国肺炎结合疫苗接种率还存在很大的提高空间,沃森生物资讯,05-17 17:21,"/news,300142,1035168468.html"
3962,11,沃森生物现6.499亿元折价大宗交易 四月以来涨超5成,沃森生物资讯,05-17 17:19,"/news,300142,1035168375.html"
12923,92,沃森生物：四价流脑疫苗启动国际临床试验,沃森生物资讯,05-17 17:10,"/news,300142,1035159818.html"
9120,45,沃森生物：公司mRNA疫苗可在2-8摄氏度保存和运输,沃森生物资讯,05-17 17:06,"/news,300142,1035159028.html"
525,0,沃森生物：融资余额62.35亿元，创历史新高（05-14）,沃森生物资讯,05-17 09:14,"/news,300142,1034801455.html"
646,2,沃森生物(300142)融资融券信息(05-14),沃森生物资讯,05-17 09:10,"/news,300142,1034799755.html"
2024,0,沃森生物本周融资净买入3.26亿元，两市排名第11,两融追踪,05-16 15:06,"/news,300142,1034695786.html"
2586,5,沃森生物本周被深股通减持5.2亿元，周内减持市值两市排名第14,胖猫周周见,05-16 14:05,"/news,300142,1034688657.html"
699,2,沃森生物：融资余额59.79亿元，创历史新高（05-13）,沃森生物资讯,05-14 08:55,"/news,300142,1034066890.html"
501,0,沃森生物(300142)融资融券信息(05-13),沃森生物资讯,05-14 08:49,"/news,300142,1034065682.html"
495,0,沃森生物：融资余额56.86亿元，创历史新高（05-12）,沃森生物资讯,05-13 09:09,"/news,300142,1033589662.html"
466,0,沃森生物(300142)融资融券信息(05-12),沃森生物资讯,05-13 09:00,"/news,300142,1033586966.html"
2654,10,沃森生物：公司H股发行的相关工作在持续推进中,沃森生物资讯,05-12 22:37,"/news,300142,1033552218.html"
2235,11,沃森生物2020年度10派0.5元,沃森生物资讯,05-12 20:15,"/news,300142,1033516286.html"
3314,5,沃森生物接受2家机构调研,沃森生物资讯,05-12 19:54,"/news,300142,1033518362.html"
1059,2,【调研快报】沃森生物接待西南证券等2家机构调研,沃森生物资讯,05-12 19:51,"/news,300142,1033516951.html"
4741,8,沃森生物：与艾博生物的相关合作项目在按照计划持续推进中,沃森生物资讯,05-12 19:40,"/news,300142,1033512048.html"
3412,9,沃森生物：子公司上海泽润研发的二价HPV疫苗申报生产的相关工作在按计划推进中,沃森生物资讯,05-12 19:29,"/news,300142,1033510417.html"
3208,15,沃森生物：公司2价HPV疫苗产品有望2022年投产上市,沃森生物资讯,05-12 19:17,"/news,300142,1033515685.html"
453,0,沃森生物：融资净买入3915.77万元，融资余额55.86亿元（05-11）,沃森生物资讯,05-12 09:08,"/news,300142,1033111756.html"
483,0,沃森生物(300142)融资融券信息(05-11),沃森生物资讯,05-12 08:47,"/news,300142,1033106731.html"
475,0,沃森生物：融资净偿还1.05亿元，两市排名第八（05-10）,沃森生物资讯,05-11 09:18,"/news,300142,1032637449.html"
450,0,沃森生物(300142)融资融券信息(05-10),沃森生物资讯,05-11 09:14,"/news,300142,1032635949.html"
5974,33,沃森生物：九价HPV疫苗Ⅰ期临床试验已接近尾声 后续临床试验的相关工作正在积极筹备,沃森生物资讯,05-10 18:46,"/news,300142,1032572704.html"
698,0,沃森生物(300142)融资融券信息(05-07),沃森生物资讯,05-10 08:44,"/news,300142,1032129897.html"
4189,25,沃森生物：股东刘俊辉解除质押2625万股,沃森生物资讯,05-07 18:32,"/news,300142,1031794421.html"
496,0,沃森生物：融资余额56.75亿元，创历史新高（05-06）,沃森生物资讯,05-07 09:16,"/news,300142,1031437088.html"
545,0,沃森生物(300142)融资融券信息(05-06),沃森生物资讯,05-07 09:05,"/news,300142,1031433201.html"
1512,3,沃森生物05月06日被深股通减持839.42万股,聚焦沪深港,05-07 07:30,"/news,300142,1031414626.html"
9027,48,沃森生物：公司13价肺炎结合疫苗出口摩洛哥尚需履行摩洛哥当地招投标程序或其他审批程序,沃森生物资讯,05-06 17:51,"/news,300142,1031317822.html"
572,0,沃森生物：融资余额54.79亿元，创历史新高（04-30）,沃森生物资讯,05-06 09:34,"/news,300142,1031018188.html"
467,0,沃森生物(300142)融资融券信息(04-30),沃森生物资讯,05-06 09:23,"/news,300142,1030992296.html"
1927,0,沃森生物本周融资净买入4.19亿元，两市排名第六,两融追踪,05-05 15:04,"/news,300142,1030883488.html"
2460,1,沃森生物本周获深股通增持5.3亿元，周内增持市值两市排名第16,胖猫周周见,05-05 14:06,"/news,300142,1030876946.html"
6477,34,沃森生物首季营收4.34亿元创新高  重金研发助力PCV13迈出国门,沃森生物资讯,04-30 13:51,"/news,300142,1030460247.html"
525,0,沃森生物：融资余额54.08亿元，创历史新高（04-29）,沃森生物资讯,04-30 09:06,"/news,300142,1030060838.html"
544,0,沃森生物(300142)融资融券信息(04-29),沃森生物资讯,04-30 08:47,"/news,300142,1030055259.html"
1867,2,沃森生物04月29日获深股通增持691.18万股,聚焦沪深港,04-30 07:31,"/news,300142,1030039954.html"
6723,35,沃森生物：公司目前已上市的疫苗产品绝大部分用于婴幼儿接种,沃森生物资讯,04-29 15:51,"/news,300142,1029855274.html"
1543,4,沃森生物：融资余额53.27亿元，创历史新高（04-28）,沃森生物资讯,04-29 09:06,"/news,300142,1029509741.html"
560,0,沃森生物(300142)融资融券信息(04-28),沃森生物资讯,04-29 08:43,"/news,300142,1029503171.html"
5169,32,沃森生物13价肺炎结合疫苗有望进入摩洛哥市场,沃森生物资讯,04-28 14:49,"/news,300142,1029267873.html"
598,0,读财报系列—— 一文看懂沃森生物21年一季度利润表,龚太郎,04-28 11:01,"/news,300142,1029105299.html"
482,0,沃森生物：融资余额51.43亿元，创历史新高（04-27）,沃森生物资讯,04-28 09:09,"/news,300142,1028961679.html"
455,0,沃森生物(300142)融资融券信息(04-27),沃森生物资讯,04-28 09:01,"/news,300142,1028959383.html"
1188,5,沃森生物一季度净利润同比增277.5%    自主疫苗产品销量实现大幅增长,沃森生物资讯,04-27 22:51,"/news,300142,1028928142.html"
1734,5,沃森生物签署13价肺炎球菌多糖结合疫苗海外销售协议,沃森生物资讯,04-27 20:18,"/news,300142,1028873889.html"
1972,6,沃森生物一季度净利同比增长277.5%,沃森生物资讯,04-27 20:15,"/news,300142,1028872002.html"
1787,0,"沃森生物：2021一季度归母净利润同比上升277.50%,关注业绩与现金流的匹配程度",智研小迪子,04-27 20:13,"/news,300142,1028834327.html"
31627,9,【图解季报】沃森生物：2021年一季度归母净利润3216万元，同比扭亏为盈,沃森生物资讯,04-27 20:12,"/news,300142,1028849344.html"
1537,0,沃森生物：主业快速增长，强化费控增厚盈利,春风小夜子,04-27 20:12,"/news,300142,1028833922.html"
2620,15,沃森生物：一季度净利同比增长277.5%,沃森生物资讯,04-27 20:05,"/news,300142,1028870266.html"
3503,19,沃森生物股东户数下降4.41%，户均持股49.22万元,沃森生物资讯,04-27 19:58,"/news,300142,1028829984.html"
15961,126,沃森生物：签署13价肺炎球菌多糖结合疫苗海外销售协议,沃森生物资讯,04-27 19:54,"/news,300142,1028828917.html"
3983,7,沃森生物：2021年一季度净利润3215.88万元，同比扭亏为盈,一句话财报,04-27 19:53,"/news,300142,1028828338.html"
512,0,沃森生物：融资净偿还1941.85万元，融资余额49.7亿元（04-26）,沃森生物资讯,04-27 09:15,"/news,300142,1028410776.html"
511,0,沃森生物(300142)融资融券信息(04-26),沃森生物资讯,04-27 09:12,"/news,300142,1028409764.html"
7186,49,沃森生物：4月26日主力资金净流入额占板块30.30%,沃森生物资讯,04-26 16:31,"/news,300142,1028238862.html"
358,0,沃森生物：融资净买入1171.68万元，融资余额49.89亿元（04-23）,沃森生物资讯,04-26 09:19,"/news,300142,1027886067.html"
557,0,沃森生物(300142)融资融券信息(04-23),沃森生物资讯,04-26 09:07,"/news,300142,1027881577.html"
1694,1,沃森生物预计明日收盘后（周二晚）披露一季报,定报披露提示,04-25 16:33,"/news,300142,1027787844.html"
2782,0,沃森生物本周融资净买入1.48亿元，居医药制造板块第二,两融追踪,04-25 15:06,"/news,300142,1027772810.html"
2934,0,沃森生物本周获深股通增持6.8亿元，周内增持市值两市排名第11,胖猫周周见,04-25 14:06,"/news,300142,1027764922.html"
3768,4,沃森生物04月23日获深股通增持684.58万股,聚焦沪深港,04-24 07:30,"/news,300142,1027623373.html"
9689,42,沃森生物：公司已处于临床研究阶段的新型冠状病毒mRNA疫苗为注射剂剂型,沃森生物资讯,04-23 18:22,"/news,300142,1027538055.html"
6846,12,沃森生物：与艾博生物合作研发的带状疱疹疫苗正处于临床前研究阶段,沃森生物资讯,04-23 17:21,"/news,300142,1027520048.html"
389,0,沃森生物：融资净偿还373.95万元，融资余额49.77亿元（04-22）,沃森生物资讯,04-23 11:12,"/news,300142,1027314165.html"
474,0,沃森生物(300142)融资融券信息(04-22),沃森生物资讯,04-23 11:02,"/news,300142,1027302458.html"
569,0,沃森生物：连续6日融资净买入累计3.43亿元（04-21）,沃森生物资讯,04-22 09:03,"/news,300142,1026666117.html"
514,0,沃森生物(300142)融资融券信息(04-21),沃森生物资讯,04-22 08:42,"/news,300142,1026661272.html"
8685,39,mRNA新冠疫苗“国家队”组团崛起 沃森生物核酸疫苗率先亮相上海,沃森生物资讯,04-21 19:34,"/news,300142,1026616856.html"
685,0,沃森生物：融资净买入1.22亿元，两市排名第五（04-20）,沃森生物资讯,04-21 09:20,"/news,300142,1026194385.html"
579,0,沃森生物(300142)融资融券信息(04-20),沃森生物资讯,04-21 08:55,"/news,300142,1026186001.html"
6821,7,沃森生物：公司目前共有7个疫苗产品（9个品规）生产上市销售 其中包含2个国家计划免疫规划疫苗（一类疫苗）,沃森生物资讯,04-20 17:54,"/news,300142,1026060711.html"
12366,76,沃森生物：与艾博生物合作研发的2个疫苗产品（新型冠状病毒mRNA疫苗、带状疱疹mRNA疫苗）的临床和研发工作均在按计划正常推进中,沃森生物资讯,04-20 17:54,"/news,300142,1026060570.html"
532,0,沃森生物：连续4日融资净买入累计2.01亿元（04-19）,沃森生物资讯,04-20 09:17,"/news,300142,1025687927.html"
474,0,沃森生物(300142)融资融券信息(04-19),沃森生物资讯,04-20 09:08,"/news,300142,1025684227.html"
2007,1,（4-19）沃森生物连续三日收于年线之上,阿童木要突破,04-19 15:33,"/news,300142,1025425281.html"
359,0,沃森生物：连续3日融资净买入累计1.91亿元（04-16）,沃森生物资讯,04-19 09:17,"/news,300142,1025120815.html"
145,0,沃森生物(300142)融资融券信息(04-16),沃森生物资讯,04-19 09:07,"/news,300142,1025294309.html"
1399,0,沃森生物连续3周融资净买入合计3.03亿元,两融追踪,04-18 15:05,"/news,300142,1025021857.html"
1927,0,沃森生物本周深股通持股市值增加8803.88万元，居医药制造板块第十,胖猫周周见,04-18 14:05,"/news,300142,1025015915.html"
621,0,沃森生物：融资净买入8752.01万元，两市排名第12（04-15）,沃森生物资讯,04-16 09:06,"/news,300142,1024481965.html"
614,1,沃森生物(300142)融资融券信息(04-15),沃森生物资讯,04-16 08:52,"/news,300142,1024477649.html"
14495,56,沃森生物mRNA新冠疫苗实现“零”突破  保护持久性或超一年,沃森生物资讯,04-15 11:19,"/news,300142,1024302946.html"
559,0,沃森生物(300142)融资融券信息(04-14),沃森生物资讯,04-15 08:45,"/news,300142,1023999864.html"
429,0,沃森生物：融资净买入5491.16万元，融资余额46.93亿元（04-14）,沃森生物资讯,04-15 08:44,"/news,300142,1023999347.html"
2210,15,推广费用剧增 沃森生物遭深交所问询,沃森生物资讯,04-14 20:18,"/news,300142,1023974720.html"
513,0,沃森生物：连续3日融资净偿还累计1.59亿元（04-13）,沃森生物资讯,04-14 09:09,"/news,300142,1023539819.html"
534,0,沃森生物(300142)融资融券信息(04-13),沃森生物资讯,04-14 09:05,"/news,300142,1023538498.html"
1263,3,沃森生物04月13日获深股通增持651.54万股,聚焦沪深港,04-14 07:30,"/news,300142,1023520254.html"
7896,90,沃森生物再获一项海外专利 股价触及涨停板,沃森生物资讯,04-13 17:09,"/news,300142,1023411606.html"
5315,17,沃森生物：4月13日主力资金净流入额占板块31.27%,沃森生物资讯,04-13 16:03,"/news,300142,1023393025.html"
25115,136,首支国产mRNA新冠疫苗接近III期临床 我国mRNA疫苗将实现零的突破,沃森生物资讯,04-13 11:31,"/news,300142,1023236504.html"
1016,0,沃森生物：预计2021年一季度归母净利润为2860万至3400万元,预告鸭,04-13 10:56,"/news,300142,1023201452.html"
488,0,沃森生物：融资净偿还8500.27万元，两市排名第14（04-12）,沃森生物资讯,04-13 09:05,"/news,300142,1023068727.html"
466,0,沃森生物(300142)融资融券信息(04-12),沃森生物资讯,04-13 08:46,"/news,300142,1023063892.html"
460,0,沃森生物：融资净偿还1798.03万元，融资余额47.79亿元（04-09）,沃森生物资讯,04-12 09:18,"/news,300142,1022585443.html"
411,0,沃森生物(300142)融资融券信息(04-09),沃森生物资讯,04-12 09:15,"/news,300142,1022583823.html"
2264,0,沃森生物本周融资净买入2.05亿元，两市排名第16,两融追踪,04-11 15:04,"/news,300142,1022497164.html"
1374,6,沃森生物：公司目前共有7个疫苗产品生产上市销售,沃森生物资讯,04-09 20:47,"/news,300142,1022364399.html"
486,0,沃森生物：连续3日融资净买入累计2.05亿元（04-08）,沃森生物资讯,04-09 09:09,"/news,300142,1021942922.html"
439,0,沃森生物(300142)融资融券信息(04-08),沃森生物资讯,04-09 08:55,"/news,300142,1021939121.html"
927,1,沃森生物一季度预盈2860万至3400万元 同比扭亏,沃森生物资讯,04-08 22:16,"/news,300142,1021913487.html"
726,3,沃森生物：预计一季度净利润2860万元-3400万元,沃森生物资讯,04-08 21:29,"/news,300142,1021911260.html"
232,0,沃森生物：一季度净利2860万元–3400万元 同比扭亏,沃森生物资讯,04-08 20:35,"/news,300142,1021909111.html"
3254,0,沃森生物：预计21年一季度归母净利润同比增长258.00%至288.00%,业绩预告快讯,04-08 20:29,"/news,300142,1021856313.html"
447,3,沃森生物：预计一季度净利润2860万-3400万元 同比扭亏,沃森生物资讯,04-08 20:26,"/news,300142,1021908862.html"
7808,64,沃森生物：预计2021年一季度净利润为2860万元~3400万元，同比增长258%~288%,沃森生物资讯,04-08 20:23,"/news,300142,1021876748.html"
572,0,沃森生物：融资净买入1099.98万元，融资余额47.9亿元（04-07）,沃森生物资讯,04-08 08:45,"/news,300142,1021467612.html"
595,0,沃森生物：融资净偿还5254.91万元，融资余额45.92亿元（04-02）,沃森生物资讯,04-06 08:56,"/news,300142,1020611314.html"
1719,0,沃森生物本周融资净买入1.68亿元，两市排名第12,两融追踪,04-05 15:06,"/news,300142,1020533711.html"
3752,9,沃森生物：预判新冠疫苗今明两年具有较好市场需求,沃森生物资讯,04-02 17:06,"/news,300142,1019935919.html"
3155,9,[路演]沃森生物：预计mRNA新冠疫苗年内投产使用 设计产能1.2亿剂,沃森生物资讯,04-02 17:02,"/news,300142,1019935916.html"
565,1,沃森生物(300142)融资融券信息(04-01),沃森生物资讯,04-02 09:10,"/news,300142,1019469846.html"
515,0,沃森生物：融资净偿还5758.11万元，融资余额46.45亿元（04-01）,沃森生物资讯,04-02 09:04,"/news,300142,1019468129.html"
6339,25,沃森生物：目前已有7个疫苗产品（9个品规）生产上市销售,沃森生物资讯,04-01 18:30,"/news,300142,1019359136.html"
645,0,沃森生物(300142)融资融券信息(03-31),沃森生物资讯,04-01 09:02,"/news,300142,1019008117.html"
764,1,沃森生物：融资净买入6628.3万元，两市排名第16（03-31）,沃森生物资讯,04-01 08:47,"/news,300142,1019004066.html"
767,1,沃森生物：连续3日融资净买入累计2.03亿元（03-30）,沃森生物资讯,03-31 09:01,"/news,300142,1018546160.html"
584,1,沃森生物(300142)融资融券信息(03-30),沃森生物资讯,03-31 08:52,"/news,300142,1018543816.html"
600,0,沃森生物：融资净买入1.15亿元，两市排名第七（03-29）,沃森生物资讯,03-30 09:07,"/news,300142,1018051499.html"
586,0,沃森生物(300142)融资融券信息(03-29),沃森生物资讯,03-30 08:52,"/news,300142,1018047395.html"
3488,13,沃森生物：目前公司Hib疫苗（西林瓶）的中标价约为85元/瓶左右 Hib疫苗（预灌封）的中标价约为108元/剂左右,沃森生物资讯,03-29 20:33,"/news,300142,1017985774.html"
1681,3,读财报系列—— 一文看懂沃森生物20年度利润表,龚太郎,03-29 19:12,"/news,300142,1017951503.html"
5157,65,沃森生物：3月29日获主力资金净流入2.73亿元,沃森生物资讯,03-29 17:57,"/news,300142,1017938720.html"
8438,57,沃森生物2020年净利润同比增6倍达10亿元 “PCV13”疫苗对业绩贡献最大,沃森生物资讯,03-28 20:20,"/news,300142,1017568143.html"
1024,0,沃森生物本周融资净偿还1.9亿元，两市排名第八,两融追踪,03-28 15:04,"/news,300142,1017535617.html"
1129,0,沃森生物本周获深股通增持1.81万股 最新持股量3718.18万股,胖猫周周见,03-28 14:06,"/news,300142,1017529807.html"
1686,9,沃森生物：拟终止并注销珠海横琴沃森投资基金,沃森生物资讯,03-26 22:38,"/news,300142,1017409188.html"
3491,16,沃森生物去年净利大增6倍 今年寻求发行H股在港上市,沃森生物资讯,03-26 16:40,"/news,300142,1017336701.html"
6134,35,沃森生物年报：自主疫苗发力净利增逾六倍 将持续深入推进全面国际化战略,沃森生物资讯,03-26 13:37,"/news,300142,1017227664.html"
822,5,沃森生物：2020年实现净利润10.03亿元 同比增长606.6%,沃森生物资讯,03-26 10:59,"/news,300142,1017196939.html"
6561,52,沃森生物2020年营收净利大幅增长 今年将稳步推进港股上市进程,沃森生物资讯,03-26 09:17,"/news,300142,1017025802.html"
1151,3,沃森生物：2020年净利润10.03亿元 同比增607%,沃森生物资讯,03-25 23:38,"/news,300142,1016966060.html"
3569,0,沃森生物：营收翻倍，盈利能力显著提升,春风小夜子,03-25 23:05,"/news,300142,1016946875.html"
16459,167,沃森生物年度报告：2020年净利润同比增长606.6% 拟10派0.5元,沃森生物资讯,03-25 23:02,"/news,300142,1016947071.html"
2652,5,沃森生物预计明日收盘后（周四晚）披露年报,定报披露提示,03-23 16:30,"/news,300142,1015968066.html"
629,0,沃森生物(300142)融资融券信息(03-19),沃森生物资讯,03-22 08:48,"/news,300142,1015234785.html"
860,0,沃森生物本周融资净买入8558.21万元，居医药制造板块第三,两融追踪,03-21 15:09,"/news,300142,1015161952.html"
1653,4,沃森生物本周被深股通减持3.26亿元，周内减持市值两市排名第19,胖猫周周见,03-21 14:05,"/news,300142,1015154670.html"
14305,97,沃森生物：公司A群C群脑膜炎球菌多糖疫苗的中标价为11.9元/支,沃森生物资讯,03-20 12:31,"/news,300142,1015062029.html"
710,0,沃森生物：融资净买入6489.4万元，两市排名第13（03-18）,沃森生物资讯,03-19 09:03,"/news,300142,1014599096.html"
534,0,沃森生物(300142)融资融券信息(03-18),沃森生物资讯,03-19 09:03,"/news,300142,1014599094.html"
473,0,沃森生物：融资净偿还1053.53万元，融资余额45.49亿元（03-17）,沃森生物资讯,03-18 09:04,"/news,300142,1014153775.html"
450,0,沃森生物(300142)融资融券信息(03-17),沃森生物资讯,03-18 08:55,"/news,300142,1014151423.html"
6843,88,大宗交易：沃森生物成交740万元，折价7.71%（03-17）,沃森生物资讯,03-17 18:01,"/news,300142,1014044273.html"
506,0,沃森生物：融资净偿还1986.49万元，融资余额45.6亿元（03-16）,沃森生物资讯,03-17 09:08,"/news,300142,1013731364.html"
561,0,沃森生物(300142)融资融券信息(03-16),沃森生物资讯,03-17 08:46,"/news,300142,1013725887.html"
593,0,沃森生物：融资净买入5108.83万元，融资余额45.79亿元（03-15）,沃森生物资讯,03-16 09:01,"/news,300142,1013298702.html"
592,0,沃森生物(300142)融资融券信息(03-15),沃森生物资讯,03-16 08:37,"/news,300142,1013292871.html"
614,1,沃森生物：融资净偿还2566.15万元，融资余额45.28亿元（03-12）,沃森生物资讯,03-15 09:05,"/news,300142,1012844317.html"
618,0,沃森生物(300142)融资融券信息(03-12),沃森生物资讯,03-15 08:45,"/news,300142,1012839751.html"
1265,0,沃森生物连续3周融资净偿还合计2.71亿元,两融追踪,03-14 15:07,"/news,300142,1012767121.html"
1188,0,沃森生物本周深股通持股市值减少5772.61万元，居医药制造板块第六,胖猫周周见,03-14 14:04,"/news,300142,1012760085.html"
490,0,沃森生物(300142)融资融券信息(03-11),沃森生物资讯,03-12 08:42,"/news,300142,1012205887.html"
513,1,沃森生物：融资净买入134.68万元，融资余额45.54亿元（03-11）,沃森生物资讯,03-12 08:41,"/news,300142,1012205279.html"
525,0,沃森生物：融资净偿还805.03万元，融资余额45.53亿元（03-10）,沃森生物资讯,03-11 09:04,"/news,300142,1011770246.html"
714,0,沃森生物(300142)融资融券信息(03-10),沃森生物资讯,03-11 08:40,"/news,300142,1011763709.html"
462,0,沃森生物：融资净偿还3962.74万元，融资余额45.61亿元（03-09）,沃森生物资讯,03-10 09:08,"/news,300142,1010960425.html"
580,0,沃森生物(300142)融资融券信息(03-09),沃森生物资讯,03-10 08:44,"/news,300142,1010954394.html"
639,0,沃森生物：融资净买入3474.03万元，融资余额46亿元（03-08）,沃森生物资讯,03-09 08:59,"/news,300142,1010468431.html"
547,0,沃森生物(300142)融资融券信息(03-08),沃森生物资讯,03-09 08:47,"/news,300142,1010465600.html"
470,0,沃森生物：融资净偿还2806.63万元，融资余额45.66亿元（03-05）,沃森生物资讯,03-08 09:07,"/news,300142,1010053978.html"
485,0,沃森生物(300142)融资融券信息(03-05),沃森生物资讯,03-08 08:42,"/news,300142,1010048797.html"
1212,0,沃森生物本周融资净偿还7617.35万元，居医药制造板块第七,两融追踪,03-07 15:06,"/news,300142,1009976912.html"
1818,0,沃森生物本周深股通持股市值增加2.61亿元，居医药制造板块第三,胖猫周周见,03-07 14:05,"/news,300142,1009970910.html"
4501,14,沃森生物：控股子公司累计获比尔及梅琳达盖茨基金会850万美元项目基金,沃森生物资讯,03-06 19:59,"/news,300142,1009911204.html"
13475,114,沃森生物：控股子公司累计获比尔及梅琳达盖茨基金会850万美元项目基金,沃森生物资讯,03-06 19:57,"/news,300142,1009908500.html"
1117,0,沃森生物：控股子公司累计获比尔及梅琳达盖茨基金会850万美元项目基金,沃森生物资讯,03-06 18:54,"/news,300142,1009909053.html"
542,0,沃森生物：融资净偿还4292.64万元，融资余额45.94亿元（03-04）,沃森生物资讯,03-05 09:11,"/news,300142,1009529659.html"
566,0,沃森生物(300142)融资融券信息(03-04),沃森生物资讯,03-05 09:03,"/news,300142,1009527336.html"
7814,68,沃森生物跌6% 去年申万宏源中银证券等山顶唱多,沃森生物资讯,03-04 18:30,"/news,300142,1009416124.html"
453,0,沃森生物：融资净买入1884.97万元，融资余额46.37亿元（03-03）,沃森生物资讯,03-04 10:28,"/news,300142,1009198767.html"
426,0,沃森生物(300142)融资融券信息(03-03),沃森生物资讯,03-04 10:22,"/news,300142,1009192690.html"
645,0,沃森生物：融资净偿还7855.67万元，两市排名第15（03-02）,沃森生物资讯,03-03 09:09,"/news,300142,1008808171.html"
601,0,沃森生物(300142)融资融券信息(03-02),沃森生物资讯,03-03 09:02,"/news,300142,1008806276.html"
575,0,沃森生物(300142)融资融券信息(03-01),沃森生物资讯,03-02 08:59,"/news,300142,1008476805.html"
499,0,沃森生物：融资净买入2645.99万元，融资余额46.96亿元（03-01）,沃森生物资讯,03-02 08:45,"/news,300142,1008473675.html"
511,0,沃森生物：融资净偿还6191.96万元，融资余额46.7亿元（02-26）,沃森生物资讯,03-01 09:16,"/news,300142,1008161487.html"
668,0,沃森生物(300142)融资融券信息(02-26),沃森生物资讯,03-01 08:51,"/news,300142,1008155141.html"
1194,1,沃森生物本周融资净偿还9308.37万元，居医药制造板块第六,两融追踪,02-28 15:05,"/news,300142,1008083390.html"
2330,3,沃森生物本周深股通持股市值增加1.02亿元，居医药制造板块第七,胖猫周周见,02-28 14:05,"/news,300142,1008078013.html"
472,0,沃森生物：融资净偿还8209.54万元，融资余额47.32亿元（02-25）,沃森生物资讯,02-26 09:16,"/news,300142,1007641906.html"
583,0,沃森生物(300142)融资融券信息(02-25),沃森生物资讯,02-26 08:55,"/news,300142,1007635272.html"
8442,73,沃森生物：获得一项人乳头状瘤病毒相关的境外专利,沃森生物资讯,02-25 16:23,"/news,300142,1007508237.html"
437,0,沃森生物：融资净买入558.31万元，融资余额48.14亿元（02-24）,沃森生物资讯,02-25 09:18,"/news,300142,1007280578.html"
371,0,沃森生物(300142)融资融券信息(02-24),沃森生物资讯,02-25 09:17,"/news,300142,1007280042.html"
1397,13,沃森生物2月24日大宗交易成交3197.35万元,沃森生物资讯,02-24 22:47,"/news,300142,1007248255.html"
7347,50,大宗交易：沃森生物成交3197.35万元，溢价5.18%（02-24）,沃森生物资讯,02-24 18:01,"/news,300142,1007164711.html"
398,0,沃森生物：融资净偿还938.2万元，融资余额48.08亿元（02-23）,沃森生物资讯,02-24 09:18,"/news,300142,1006915367.html"
636,0,沃森生物(300142)融资融券信息(02-23),沃森生物资讯,02-24 08:53,"/news,300142,1006908320.html"
7239,40,大宗交易：沃森生物成交3190.4万元，折价3.30%（02-23）,沃森生物资讯,02-23 18:01,"/news,300142,1006813233.html"
345,0,沃森生物：融资净偿还718.95万元，融资余额48.18亿元（02-22）,沃森生物资讯,02-23 09:16,"/news,300142,1006592678.html"
418,0,沃森生物(300142)融资融券信息(02-22),沃森生物资讯,02-23 09:06,"/news,300142,1006589285.html"
1385,7,沃森生物2月22日大宗交易成交3172.54万元,沃森生物资讯,02-22 22:23,"/news,300142,1006549189.html"
14801,112,沃森生物：带状疱疹mRNA疫苗目前正在开展临床前研究工作,沃森生物资讯,02-22 18:24,"/news,300142,1006486204.html"
3079,26,大宗交易：沃森生物成交3172.54万元，溢价2.61%（02-22）,沃森生物资讯,02-22 18:02,"/news,300142,1006534501.html"
