read,conmment,title,author,renew,link
5878,12,沃森生物准备申请mrna疫苗紧急使用,n132613399683994,05-17 14:51,"/news,300142,1034699941.html"
5111,29,三十几块买进时候以为年底会到七十，没想到不到半年就到了！谢谢沃森，谢谢那个电话会,孤鹰盘旋,05-17 14:34,"/news,300142,1034251104.html"
1627,10,康宏药业光这个股价格就值200元糖尿病患者提供一次注射维持数年甚至终生的治疗效果,九天老鹰,05-17 12:14,"/news,300142,1030581733.html"
8215,17,有人认为沃森最近涨的过快，其实是你不了解情况。别的疫苗股现在4百、3百、2百多的,清泉小溪28855,05-17 11:19,"/news,300142,1034769468.html"
5368,15,（人民日报采访视频）沃森生物黄镇：创新疫苗核心技术，助力国民健康,复利高增长,05-17 09:11,"/news,300142,1034720402.html"
4041,10,人民日报专访视频---沃森生物黄镇：创新疫苗核心技术，助力国民健康,复利高增长,05-17 09:07,"/news,300142,1034721758.html"
5051,43,乘客朋友们你们好，欢迎您乘坐57路车，有去沃森生物公司的请注意了，下一站到防疫站,弘扬投资,05-16 14:27,"/news,300142,1027070714.html"
15362,45,墨西哥三期消息公布的思考,旁观者清87,05-16 12:17,"/news,300142,1033277076.html"
6603,90,200日线，周5均线，ene下轨道共振处再战，从0409起至今已明确要走5浪上涨,骑扬四海得文泰来,05-15 21:00,"/news,300142,1029834228.html"
2869,9,由于某种原因，可以肯定到说，沃森mrna会比复兴的合资疫苗大陆上市早，哪怕早一星,股友HXPnYd,05-15 05:06,"/news,300142,1033988513.html"
1659,9,沃森生物和酒鬼酒：奇葩的估值落差,鹰眼888,05-14 14:24,"/news,300142,1019682116.html"
9870,52,好奇怪哦，沃森已经有mRnA即将生产，各项性能都比国外的好，复星为啥要引进而且还,Happy2018,05-14 10:43,"/news,300142,1032507828.html"
3476,17,我就是想问问云南省的高新技术是如何评价，如何认证的，为什么康泰生物是高新技术，沃,沙沙发发,05-13 20:40,"/news,300142,1033769678.html"
4680,21,沃森生物官网英文版界面做的太差劲！怎么提醒董秘改进英文版界面？最好增加西班牙语版,火炎焱燚土圭垚,05-13 14:27,"/news,300142,1033544257.html"
2006,12,最理想的再次进场点，周10均线上方不破，20日均走平，被200日线顶到拐头向上，,骑扬四海得文泰来,05-13 08:25,"/news,300142,1033062712.html"
6425,23,一根大阳线，改变了这几天看不懂的阴线[想一下]，炒股六年多，现在我是不看技术指标,心态好財自来666,05-12 23:41,"/news,300142,1033410441.html"
2882,14,沃森从去年跌停关注，慢慢入场，价值严重低估，中长线怕啥，我资金今年早已翻翻,心态好財自来666,05-12 23:39,"/news,300142,1033351001.html"
5976,17,股妹【首发】：圣诺制药完成1.05亿美元D轮融资，沃森生物(SZ300142)再,奔跑de蜗牜,05-12 23:35,"/news,300142,995106426.html"
2515,10,沃森的23价肺炎疫苗属于养老概念，老年人接种率普遍很低不到百分之三，远低于西方国,炒股怒赚三百万,05-12 19:50,"/news,300142,1032802954.html"
2405,23,老有人说我是什么神棍，鼓吹技术无用论。宣扬炒股凭借感觉等神秘第六感力量，炒股凭信,骑扬四海得文泰来,05-12 15:37,"/news,300142,1033071957.html"
17205,163,【沃森生物】保持量能！行情持续向上高升！！,炒股靠时机,05-12 15:34,"/news,300142,1026604067.html"
1058,6,mRNA疫苗是近年来新兴的一种疫苗形式,复利高增长,05-12 13:30,"/news,300142,1032600403.html"
2340,6,国产自主技术新突破！不输mRNA三巨头，艾博生物新冠疫苗可在2-8℃保存超5个月,复利高增长,05-12 10:03,"/news,300142,1033046156.html"
5577,12,感谢各位老铁到来的三期开始的好消息,复利高增长,05-12 08:51,"/news,300142,1033087415.html"
14912,49,会长中长期看好沃森，未来会一直做，目前规划已经到500元以上了。,核心资产后援会长,05-11 15:12,"/news,300142,1026830937.html"
6505,27,转自雪球，沃森会议笔记,mercyhe1,05-11 14:38,"/news,300142,1031942913.html"
1410,15,还有一个铁律：每当股价到顶庄家出货时就有几位“专业人士”拼命唱多远期，说一些散户,Rollinwang,05-11 14:35,"/news,300142,1030047218.html"
1286,6,还没跌玩，高点下来才3天，等50块附近再进场，有反抽没进的也别进了。被套的没把握,骑扬四海得文泰来,05-11 10:56,"/news,300142,1032109106.html"
7450,43,核心技术必须是自己的才行，落后就要挨打的真理是怎么来的不知道吗？脖子被卡的很舒服,奇点几点,05-11 07:17,"/news,300142,1032081551.html"
2066,6,我长期看好沃森，不代表日夜笙歌,选股择时sir,05-09 22:34,"/news,300142,1031810537.html"
5754,11,原本沃森技术上要回踩20日线补缺口，按理说，这个过程很漫长，对于强势股，往往是通,掘金报告,05-09 20:51,"/news,300142,1032044870.html"
4269,12,星期一至少不会跳哦跳空低开吧？疫苗股都企稳了，虽然我出了九层仓位，但是还是恭喜留,鄱湖小白龙,05-09 16:08,"/news,300142,1031892400.html"
5254,30,三个帐户，各建一成仓位再看。私募基金管理人说这票今年到150－180元。到了12,五月的风w,05-09 00:17,"/news,300142,1016918297.html"
6713,16,原文关键字是：“supportforwaiving”。如果我阅读理解没问题的话，,股权价值和机械交易,05-08 15:41,"/news,300142,1031806149.html"
27771,47,关于BIDEN政府放弃新冠疫苗的专利对沃森的影响（个人看法）,旁观者清87,05-07 21:11,"/news,300142,1030982787.html"
4473,20,5月6日名场面记录,核心资产后援会长,05-07 20:28,"/news,300142,1031330374.html"
3819,18,《细数沃森利好，各位老铁补充》,复利高增长,05-07 19:34,"/news,300142,1031683824.html"
7974,46,《沃森的这个大肉，你吃到了吗？》不知不觉沃森生物已经涨了50%了，这才一个月多一,妖股说明书,05-07 16:24,"/news,300142,1029390576.html"
5735,13,NYT发表了一篇关于mRNA极棒的图文互动文章,zbjap,05-07 13:08,"/news,300142,1031373564.html"
6567,19,富贵险中求，今天我买了一点沃森生物。,溪流023,05-07 10:40,"/news,300142,1031281972.html"
5539,14,艾博生物与沃森生物合作开发mrna疫苗。艾博生物的疫苗“设计”技术，沃森生物“生,z德福,05-07 08:51,"/news,300142,1030966584.html"
4734,12,放弃专利，并不代表手把手教你。是可仿制且免于被追究。对有仿制能力和相关生产技术储,Baymax千与千寻,05-07 08:49,"/news,300142,1030981167.html"
13707,48,武汉博沃创始人兼首席执行官吴克对第一财经记者表示，假设美国放弃新冠疫苗知识产权，,喜欢做挖坑行情,05-07 00:11,"/news,300142,1031321829.html"
5153,13,沃森生物董秘张荔对第一财经记者表示，目前资本市场的反应有些过度,复利高增长,05-06 22:37,"/news,300142,1031318484.html"
22336,82,即日起，上调沃森生物18个月目标价159元每股，对应市值2500亿，两市疫苗龙头,美女的老板是股神,05-06 22:01,"/news,300142,1028855247.html"
1732,6,选择题：今天走势你怎么做？,非知名小散,05-06 20:50,"/news,300142,1030974772.html"
3483,7,疫苗黑天鹅事件，其实即便美国辉瑞等公司放弃了疫苗专利，没有相关技术和设备条件也无,长期看好中兴天恒,05-06 19:52,"/news,300142,1031153095.html"
8922,34,沃森生物究竟值多少？我们可以简单的估计一下，沃森核心产品就是13价疫苗，按照每年,炒股怒赚三百万,05-06 19:42,"/news,300142,1027814749.html"
4747,17,国内的投资者确实反应过大了！机构逐利的是万恶的啊！这么我劝机构重抖数，不拘一格加,奇点几点,05-06 19:11,"/news,300142,1031211790.html"
5196,31,目标111.11元，一年实现。预期2021年净利润20亿，100倍市盈率，市值2,捂股无人机,05-06 16:16,"/news,300142,1002240326.html"
6266,37,会长今天大量收货哈，早上已经买入5笔卖出1笔,核心资产后援会长,05-06 14:39,"/news,300142,1031050775.html"
4066,12,对于沃森，只有一句话，格局决定财富。沃森的今天，充分证明八O后的机构操盘手，没有,冀阿弥托佛,05-06 14:00,"/news,300142,1029959417.html"
3913,23,承认卖飞了，第一次卖飞沃森，但前三天的迹象实在是很明显的要回调，但今天不按照常理,稳步向前小选手,05-06 11:16,"/news,300142,1030276459.html"
2986,46,乐见智飞万泰起飞,慕容无痕,05-06 10:11,"/news,300142,1020555884.html"
2804,9,为了达到股权激励要求，把养了多年即将出栏能买高价的唯一的猪（上海泽润）贱卖了，只,rsy8888,05-06 09:50,"/news,300142,1030701755.html"
8321,20,沃森的mMRNA生产车间已快建设完毕即将投产，并且有国内的技术。即使美国的专利放,清闲之道,05-06 09:18,"/news,300142,1030971234.html"
8126,19,沃森和中国医学科学院昆明所合作研发的应该是腺载体新冠疫苗，这次云南省长召见的是他,人间正道A,05-06 07:31,"/news,300142,1030892483.html"
7752,16,浅谈美传染病专家在印身染新冠不幸逝世对疫苗股的影响。首先，我认为这只是一个个案，,人间正道A,05-06 00:49,"/news,300142,1030854550.html"
4798,22,昨天省长说了，全省各部门要提高政治站位，加大支持力度，推动解决疫苗紧急使用问题，,阿达驰,05-05 16:32,"/news,300142,1030863424.html"
8176,17,沃森生物是国内唯一生产mRNA新冠肺炎疫苗的企业，业绩会大大提升，目标价90元！,fw2009999,05-05 14:59,"/news,300142,1030844178.html"
5280,41,欧联网电；巴西卫生当局质疑俄罗斯卫星-v安全性拒进口,卖方市场,05-05 14:41,"/news,300142,1030585515.html"
6403,28,沃森最大的问题是，新冠只有国内市场，等BIO国内上市后，国内产品就很丰富了。到时,Caoegg,05-04 21:21,"/news,300142,1030654761.html"
4221,7,涨跌节后就见分晓了，局势不明朗，新手千万别开盘就冲进去。一般来说，10点到10点,Caoegg,05-04 18:17,"/news,300142,1030771416.html"
6357,12,沃森生物也是生产mRNA新冠疫苗的，开市后也会爆涨吧！！复星医药引进的mRNA新,fw2009999,05-04 16:58,"/news,300142,1030717456.html"
5846,13,照这个速度，用不了几个交易日港资成第一大股东啦，不知道会不会去顶20%的天花板？,杭城分析师,05-04 16:32,"/news,300142,1030593362.html"
5221,31,节后开始，大股东带领着一众高管开始绵绵不绝的减持。20元成本的股权激励股票，获利,rsy8888,05-04 16:28,"/news,300142,1030638823.html"
1468,51,会长希望那些人用实力来说话，不要光说不练假把式，这些不发实盘帖的人没有资格来黑我,核心资产后援会长,05-04 08:55,"/news,300142,1026121019.html"
6536,25,细数沃森利好，请各位老铁补充添加,复利高增长,05-03 22:09,"/news,300142,1030703107.html"
3909,7,4月29日，圣诺生物宣布已与沃森生物签订合作协议，共同开发其抗流感病毒的小干扰核,丹瑞生物,05-03 15:40,"/news,300142,1030596469.html"
1274,6,看多的老铁们，不要劝那些墙头草，只有他们卖了才会飙升,复利高增长,05-03 13:38,"/news,300142,1030467485.html"
4672,56,我做沃森的每一笔完整波段都是低买高卖，而且这个方法所有人都可以学会，你们不学没关,核心资产后援会长,05-02 21:49,"/news,300142,1026116208.html"
4654,48,60.82卖出昨天在58.48买的部分，同时63.26再卖一笔波段仓。,核心资产后援会长,05-02 15:09,"/news,300142,1030189503.html"
2295,12,120分钟顶背离，耐心等回调,掘金报告,05-01 21:15,"/news,300142,1030139947.html"
5414,12,沃森生物4月29日获深股通净买入4.07亿,复利高增长,05-01 17:29,"/news,300142,1029996770.html"
1035,7,现在买卖沃森如果用技术派的手法必输无疑，其实你只要看一下印度每天的感染人数就行了,股友iCeCoH,05-01 11:37,"/news,300142,1030464774.html"
22580,599,《150元沃森生物专贴》,复利高增长,04-30 21:00,"/news,300142,1007650202.html"
2001,8,恭喜【沃森生物】站上1000亿市值，全球第三代mRNA疫苗即将被沃森国产化，加上,价值称重机,04-30 20:10,"/news,300142,1030262694.html"
2727,12,过了57.5元，天高任鸟飞。震荡会有，不要随便T，你个小散没有那个眼光和手段。拿,清闲之道,04-30 17:36,"/news,300142,1026475184.html"
6163,58,今日无事，明日大概率滞胀或者收小阴小阳，下周周线进入周线上一顶部中枢下轨，有比较,骑扬四海得文泰来,04-30 16:57,"/news,300142,1026901511.html"
5655,15,失去理智吓破胆的是一个散户,弘扬投资,04-30 15:17,"/news,300142,1029292470.html"
4158,18,缺口补不补，没有那本书上写的必须补，只是在沃身上都补了，也许就有一次它不补了，原,沃平安,04-30 12:31,"/news,300142,1028309794.html"
10611,34,.沃森生物mRNA新冠疫苗可能8月上市，出口不发达国家接种，将有10倍涨幅，,寻100倍股,04-30 08:20,"/news,300142,1029628757.html"
4433,20,沃森与艾博合作硏制mRNA疫苗，后者是要从前者的营业收入中抽取百分之几十分成的。,n145613402786606,04-30 01:05,"/news,300142,1028791152.html"
2722,10,各位明天之战关键，周线月线收官之战，今日空军略站上风，不过多头部队并没有放弃。5,奇点几点,04-30 00:06,"/news,300142,1029871206.html"
4208,7,北向资金合计净流入50.88亿元。其中沪股通净流入47.04亿元，深股通净流入3,战神崛起勇士,04-29 23:51,"/news,300142,1029952653.html"
8382,67,今日，时间到了，空间到了，成交量差不多了，唯一不满足的只是没有先回落。从0409,骑扬四海得文泰来,04-29 22:09,"/news,300142,1027982847.html"
5504,14,理智是个好东西,慕容无痕,04-29 18:12,"/news,300142,1009987211.html"
3862,26,沃森生物300142生产黑腥腥腺病体新冠疫苗有点悬？？因有副作用，美欧已暂停两款,行稳致远633,04-29 14:16,"/news,300142,1023910389.html"
2834,24,沃森生物在昨天多重利好的情况下。为了多洗掉一部分散户，故意压低股价，又把许多散户,股友WJ8pih,04-29 11:43,"/news,300142,1029427277.html"
5642,30,《沃森穿阳》人们常说一俊遮百丑，可不是吗？你看看今天拉了一个近涨停，很多朋友就乐,妖股说明书,04-28 23:20,"/news,300142,1023415847.html"
3278,39,来来来，来吐槽吧，我会一直波段到500以上，向下可以做到20，无敌，哈哈哈。你们,核心资产后援会长,04-28 14:47,"/news,300142,1026851430.html"
14514,138,持有【沃森生物】需耐心等待！,炒股靠时机,04-28 06:37,"/news,300142,1021852676.html"
4095,11,沃森好消息不断，会长计划不变！,核心资产后援会长,04-28 00:56,"/news,300142,1028851619.html"
6112,18,全球第三代mNRA疫苗即将被【沃森】国产化，这是一个非常厉害的东西。第三代疫苗效,价值称重机,04-27 19:10,"/news,300142,1028663590.html"
2412,15,上涨动能不足，全部清仓了，谢谢各位主力资金的努力帮助！谢谢各位大小股东的接盘！,大刀王五就是我,04-27 14:55,"/news,300142,1028475751.html"
9203,23,新闻来了,踏雪观雨,04-27 14:40,"/news,300142,1028142158.html"
32087,17,《证券日报》记者从新闻发布会上了解到，目前，我国有四条全球最先进的新冠疫苗研发路,飘摇鱼,04-27 13:48,"/news,300142,1028326898.html"
7572,21,四月份以来深港通已经净买入沃森生物2000万股，净值增长16亿。拥有世界唯二，国,长期看好中兴天恒,04-27 08:09,"/news,300142,1027858632.html"
3317,23,沃森生物，公司名字的启用意义非凡，引用美国伟大的“DNA之父”詹姆斯沃森的名字。,ZHZ2020,04-27 01:25,"/news,300142,1026623342.html"
2701,16,热门股的股吧里会有很多目的的人出现,股盈天下1198,04-26 23:40,"/news,300142,1024911867.html"
5081,24,三百多家基金只剩下五十多家，这股发生了什么？一次黑，一生黑。散户接了这么多货谁来,股票吹唢呐哥,04-26 14:40,"/news,300142,1027731079.html"
2792,23,我一直是沃森的铁粉，很多股友疑惑我为什么换，其实我是阴差阳错把沃森清仓了，不过我,牛仔牛仔裤牛仔,04-26 12:51,"/news,300142,1027693225.html"
2648,6,沃森昨天破前高后的回落，是解套盘，获利盘和之前坐过山车后遗症患者共同打压的结果，,我有我风采36529,04-26 12:31,"/news,300142,1027149663.html"
2978,17,又到了前高附近，下一步怎么操作？,非知名小散,04-26 12:22,"/news,300142,1026533468.html"
8485,34,世界第五大疫苗商：先看150元，再看510元，目标千元。,复利高增长,04-26 10:00,"/news,300142,1027635509.html"
2595,9,这个节骨眼上，上车与下车的互道声：哈哈，究竟是主升开始还是调整期到来，下周见,非知名小散,04-26 08:49,"/news,300142,1027678836.html"
3780,17,13价肺炎疫苗和mRNA疫苗，未来3年带来的市值预计4860亿元，对应股价310,跨时空,04-25 08:19,"/news,300142,1027691299.html"
5205,13,北上资金昨天大肆增持沃森生物，这是什么情况？,股旺金来W,04-24 19:49,"/news,300142,1027658997.html"
1966,6,13价疫苗，2价mRNA疫苗，带状疱疹疫苗，足以支撑到1千元,复利高增长,04-24 17:57,"/news,300142,1027545533.html"
7709,43,从吧里发言来看，大多数人都可定义为短视的投机者，热衷于抄底逃顶，眼睛整天盯着K线,我有我风采36529,04-24 11:57,"/news,300142,1027142548.html"
4794,24,论黑天鹅事件带来的机会,核心资产后援会长,04-23 11:23,"/news,300142,1027076352.html"
5256,60,很多吧友关心我的沃森底仓，在这表示感谢！同时这里说明一下哈，既然是固定底仓不卖那,核心资产后援会长,04-22 14:28,"/news,300142,1022297368.html"
2627,6,mRNA技术的创始人卡瑞蔻女士很有可能获得2021年的诺贝尔奖,k否极泰来8959,04-22 10:37,"/news,300142,1024439256.html"
4839,79,沃森小店今日收摊了（浮盈130万左右，计划继续按底仓加波段做上3-5年再说）,核心资产后援会长,04-22 08:28,"/news,300142,1026503611.html"
2989,11,一口气看完了回复函，回复很官方，没有太多新的内容，关键是所有的审计结论都显示没问,核心资产后援会长,04-21 23:42,"/news,300142,1026576238.html"
1444,20,都拉黑了，还能看到我帖子，这也太奇葩了吧！,核心资产后援会长,04-21 15:08,"/news,300142,1026088391.html"
7287,29,有些事不得不和大家说下一，有关沃生的事,股盈天下1198,04-21 11:13,"/news,300142,1023243339.html"
6529,48,$沃森生物(SZ300142)$沃森小店4月19日经营流水账（浮赢116W）：最,核心资产后援会长,04-21 09:10,"/news,300142,1025654380.html"
2321,73,沃森小店在下跌中照样领日薪。店长的目标就是任何位置都可以波段，这样就做到了先为不,核心资产后援会长,04-21 06:44,"/news,300142,1026014383.html"
4077,65,还有说我P图的，有必要么？每一笔操作都是提前发的，成交了再发新的单子。之前浮亏2,核心资产后援会长,04-21 01:15,"/news,300142,1023411486.html"
8014,18,世卫组织呼吁mRNA疫苗厂商贡献其技术5小时前央视新闻当地时间4月19日，世卫组,阿里菜虫,04-20 15:41,"/news,300142,1025642742.html"
2766,17,销售费用中的市场推广及维护费10.59亿元,雨水晴天,04-20 14:48,"/news,300142,1023952017.html"
2409,12,谁能解释一下大股东的持股比例为何如此之低？这样不会有大风险吗？比如强行举牌，或者,炒股怒赚三百万,04-20 10:45,"/news,300142,1025484392.html"
16810,144,【沃森生物】完成二次筑底、即将迎来反弹！！！,炒股靠时机,04-20 10:17,"/news,300142,1017793627.html"
1686,17,我就想知道，mRNA疫苗上市后，咱们股民有没有优先权？有没有折扣？毕竟我持有三个,花心仔,04-20 00:22,"/news,300142,1025469462.html"
9168,50,沃森上涨有逻辑吗,自在桐桐,04-19 22:11,"/news,300142,1025168621.html"
7348,20,沃森生物股东会分享（一）（转发）,股旺金来W,04-19 19:39,"/news,300142,1025038481.html"
3911,35,沃森小店4月16日经营流水账（浮盈93.07万）,核心资产后援会长,04-19 15:40,"/news,300142,1024776253.html"
12187,42,继续唱多，做多沃森生物！新冠病毒加速疫苗行业被世界认知的过程，沃森生物的新冠疫苗,美女的老板是股神,04-19 15:23,"/news,300142,1020341185.html"
8281,52,千亿沃森，今年起航！追赶智飞，脚踩万泰！万泰生物我真看不上，你们看得上就快点去买,美女的老板是股神,04-19 15:23,"/news,300142,1016952285.html"
2371,56,沃森小店4月9日经营流水账昨日按计划在42.6挂买2600股，实际在42元开盘价,核心资产后援会长,04-19 14:47,"/news,300142,1022370611.html"
6083,25,转别人参加16号股东大会的记录本次会议流程为股东投票、产线参观和交流问答，时间从,旁观者清87,04-19 13:03,"/news,300142,1025056978.html"
4705,8,云南沃森生物竟然不能被人无三分银地无三分平的云南评为高科技企业，所得税的税率为2,挣不到书钱,04-19 12:42,"/news,300142,1025050895.html"
9915,97,关于沃森的客观分析,K线罗盘,04-19 06:36,"/news,300142,1024942313.html"
3353,15,不得不出来说几句，短线越过50.5，就直指53位置。5月mrna消息明朗前股价会,吴国郡王,04-18 22:00,"/news,300142,1024045069.html"
3787,42,现在是年报和一季报密集披露期，有时间找我茬不如把时间花在看年报上，我已经看过20,核心资产后援会长,04-18 02:11,"/news,300142,1023911451.html"
2964,20,从来不别人误导，也不误导任何人，你抄你的股票，我拿我的沃森，什么晒图做T只是过客,坚定的持沃者,04-17 18:17,"/news,300142,1024840521.html"
7460,65,沃森小店4月14日经营流水账（浮盈72.97万）,核心资产后援会长,04-17 13:37,"/news,300142,1023520650.html"
2158,29,那个什么会长居然每天要人给他点赞[滴汗]其实他的仓位如果捂着不动，盈利比目前会高,Baymax千与千寻,04-17 10:07,"/news,300142,1024802880.html"
3841,43,有些人以为我卖早了，有些人说看笑话，那就单独开帖子解释一下吧，目前卖出的波段仓都,核心资产后援会长,04-16 15:55,"/news,300142,1023335762.html"
